"","HarvestDate","Cover","Crop","WaterTreat","NitroTreat","Block","radn","RadInt","RadIntSum"
"3871",2015-09-22,0.0865172207424705,"Wheat","Irrigated","Low N","3",11.9,1.0295549268354,4.8584767549602
"3872",2015-09-22,0.0533133602773048,"Wheat","Dryland","Median N","3",11.9,0.634428987299927,2.49332322543583
"3873",2015-09-22,0.0652319805379835,"Wheat","Dryland","Median N","2",11.9,0.776260568402004,3.50829226803449
"3874",2015-09-22,0.0532041033681571,"Wheat","Irrigated","Median N","2",11.9,0.633128830081069,2.24715493716705
"3875",2015-09-22,0.0322318638061821,"Wheat","Irrigated","Median N","4",11.9,0.383559179293567,0.879458191427424
"3876",2015-09-22,0.0530270020343769,"Wheat","Dryland","High N","1",11.9,0.631021324209085,1.53477469405888
"3877",2015-09-22,0.0590198416505333,"Wheat","Irrigated","High N","2",11.9,0.702336115641346,1.80827117901558
"3878",2015-09-22,0.10125097407269,"Wheat","Dryland","Low N","4",11.9,1.20488659146501,7.74608625574368
"3879",2015-09-22,0.0400772283646074,"Wheat","Dryland","High N","4",11.9,0.476919017538828,1.15433017367659
"3880",2015-09-22,0.053671228376498,"Wheat","Dryland","Median N","1",11.9,0.638687617680326,2.52400510742294
"3881",2015-09-22,0.0473672628620676,"Wheat","Irrigated","High N","1",11.9,0.563670428058604,1.25181954704541
"3882",2015-09-22,0.0872562894874249,"Wheat","Irrigated","Low N","4",11.9,1.03834984490036,5.4823209404575
"3883",2015-09-22,0.0761011131733837,"Wheat","Irrigated","Low N","2",11.9,0.905603246763266,5.46047150942409
"3884",2015-09-22,0.0696984268478191,"Wheat","Irrigated","Low N","1",11.9,0.829411279489047,3.40632978705207
"3885",2015-09-22,0.0923818249073881,"Wheat","Dryland","Low N","3",11.9,1.09934371639792,5.7406012480062
"3886",2015-09-22,0.0619908175928339,"Wheat","Irrigated","Median N","3",11.9,0.737690729354723,2.84348968757213
"3887",2015-09-22,0.0659887179553679,"Wheat","Irrigated","Median N","1",11.9,0.785265743668878,3.09238026482588
"3888",2015-09-22,0.0617478895823222,"Wheat","Dryland","Median N","4",11.9,0.734799886029634,3.34606515460563
"3889",2015-09-23,0.0821873396643615,"Wheat","Dryland","Low N","2",12.4,1.01912301183808,6.62009925995433
"3890",2015-09-23,0.0684317249302515,"Wheat","Irrigated","High N","3",12.4,0.848553389135119,2.74864393792554
"3891",2015-09-23,0.063330193644822,"Wheat","Dryland","High N","3",12.4,0.785294401195793,2.45001533085119
"3892",2015-09-23,0.0604850628147042,"Wheat","Dryland","Median N","3",12.4,0.750014778902332,3.24333800433816
"3893",2015-09-23,0.0728445233071274,"Wheat","Dryland","Median N","2",12.4,0.90327208900838,4.41156435704287
"3894",2015-09-23,0.0611810186500945,"Wheat","Irrigated","Median N","2",12.4,0.758644631261172,3.00579956842822
"3895",2015-09-23,0.0495467357086182,"Wheat","Dryland","High N","4",12.4,0.614379522786866,1.76870969646345
"3896",2015-09-23,0.0961598609903432,"Wheat","Irrigated","Low N","3",12.4,1.19238227628026,6.05085903124045
"3897",2015-09-23,0.0608503192178658,"Wheat","Dryland","Median N","1",12.4,0.754543958301536,3.27854906572448
"3898",2015-09-23,0.0794747605607116,"Wheat","Dryland","High N","2",12.4,0.985487030952824,3.87966293967901
"3899",2015-09-23,0.041930052464466,"Wheat","Irrigated","High N","4",12.4,0.519932650559378,1.21745900581173
"3900",2015-09-23,0.0748472006012834,"Wheat","Irrigated","Median N","1",12.4,0.928105287455914,4.02048555228179
"3901",2015-09-23,0.0827993797580177,"Wheat","Irrigated","Low N","2",12.4,1.02671230899942,6.48718381842351
"3902",2015-09-23,0.109584163403331,"Wheat","Dryland","Low N","4",12.4,1.3588436262013,9.10492988194499
"3903",2015-09-23,0.0403629216317259,"Wheat","Irrigated","Median N","4",12.4,0.500500228233401,1.37995841966083
"3904",2015-09-23,0.0598759080337601,"Wheat","Irrigated","High N","1",12.4,0.742461259618625,1.99428080666403
"3905",2015-09-23,0.089792883376993,"Wheat","Dryland","Low N","1",12.4,1.11343175387471,7.17184812489944
"3906",2015-09-23,0.0959951073973162,"Wheat","Irrigated","Low N","4",12.4,1.19033933172672,6.67266027218422
"3907",2015-09-23,0.0786454877023648,"Wheat","Irrigated","Low N","1",12.4,0.975204047509324,4.38153383456139
"3908",2015-09-23,0.070492448758944,"Wheat","Irrigated","Median N","3",12.4,0.874106364610906,3.71759605218303
"3909",2015-09-23,0.101741162702711,"Wheat","Dryland","Low N","3",12.4,1.26159041751362,7.00219166551982
"3910",2015-09-23,0.0654806745691858,"Wheat","Dryland","High N","1",12.4,0.811960364657904,2.34673505871679
"3911",2015-09-23,0.0718663180296125,"Wheat","Irrigated","High N","2",12.4,0.891142343567195,2.69941352258277
"3912",2015-09-23,0.0688982649134533,"Wheat","Dryland","Median N","4",12.4,0.854338484926821,4.20040363953246
"3913",2015-09-24,0.0796177144062548,"Wheat","Irrigated","High N","3",6,0.477706286437529,3.22635022436307
"3914",2015-09-24,0.0886437017367188,"Wheat","Dryland","Low N","2",6,0.531862210420313,7.15196147037465
"3915",2015-09-24,0.117917352733972,"Wheat","Dryland","Low N","4",6,0.707504116403832,9.81243399834882
"3916",2015-09-24,0.0804570660762713,"Wheat","Dryland","Median N","2",6,0.482742396457628,4.8943067535005
"3917",2015-09-24,0.052204875113597,"Wheat","Irrigated","High N","4",6,0.313229250681582,1.53068825649332
"3918",2015-09-24,0.069157933932032,"Wheat","Irrigated","Median N","2",6,0.414947603592192,3.42074717202041
"3919",2015-09-24,0.0676567653521035,"Wheat","Dryland","Median N","3",6,0.405940592112621,3.64927859645079
"3920",2015-09-24,0.0741781177273689,"Wheat","Dryland","High N","3",6,0.445068706364213,2.89508403721541
"3921",2015-09-24,0.0680294100592336,"Wheat","Dryland","Median N","1",6,0.408176460355402,3.68672552607988
"3922",2015-09-24,0.0484939794572697,"Wheat","Irrigated","Median N","4",6,0.290963876743618,1.67092229640444
"3923",2015-09-24,0.0837056832471988,"Wheat","Irrigated","Median N","1",6,0.502234099483193,4.52271965176498
"3924",2015-09-24,0.105802501238216,"Wheat","Irrigated","Low N","3",6,0.634815007429296,6.68567403866975
"3925",2015-09-24,0.104733925307207,"Wheat","Irrigated","Low N","4",6,0.628403551843242,7.30106382402746
"3926",2015-09-24,0.0590162430526289,"Wheat","Dryland","High N","4",6,0.354097458315773,2.12280715477922
"3927",2015-09-24,0.0969114591333043,"Wheat","Dryland","Low N","1",6,0.581468754799826,7.75331687969927
"3928",2015-09-24,0.0894976463426517,"Wheat","Irrigated","Low N","2",6,0.53698587805591,7.02416969647942
"3929",2015-09-24,0.0779343471039946,"Wheat","Dryland","High N","1",6,0.467606082623968,2.81434114134076
"3930",2015-09-24,0.0899159048873693,"Wheat","Dryland","High N","2",6,0.539495429324216,4.41915836900323
"3931",2015-09-24,0.0723845532054525,"Wheat","Irrigated","High N","1",6,0.434307319232715,2.42858812589675
"3932",2015-09-24,0.0875925485569105,"Wheat","Irrigated","Low N","1",6,0.525555291341463,4.90708912590286
"3933",2015-09-24,0.0760486402445844,"Wheat","Dryland","Median N","4",6,0.456291841467506,4.65669548099996
"3934",2015-09-24,0.078994079925054,"Wheat","Irrigated","Median N","3",6,0.473964479550324,4.19156053173336
"3935",2015-09-24,0.111100500498034,"Wheat","Dryland","Low N","3",6,0.666603002988204,7.66879466850802
"3936",2015-09-24,0.0847127944086916,"Wheat","Irrigated","High N","2",6,0.50827676645215,3.20769028903492
"3937",2015-09-25,0.0908037038822581,"Wheat","Irrigated","High N","3",9.5,0.862635186881452,4.08898541124452
"3938",2015-09-25,0.126250542064614,"Wheat","Dryland","Low N","4",9.5,1.19938014961383,11.0118141479627
"3939",2015-09-25,0.0850260418099159,"Wheat","Dryland","High N","3",9.5,0.807747397194201,3.70283143440961
"3940",2015-09-25,0.0880696088454152,"Wheat","Dryland","Median N","2",9.5,0.836661284031444,5.73096803753195
"3941",2015-09-25,0.0771348492139695,"Wheat","Irrigated","Median N","2",9.5,0.73278106753271,4.15352823955312
"3942",2015-09-25,0.0961959129272857,"Wheat","Irrigated","Low N","2",9.5,0.913861172809214,7.93803086928864
"3943",2015-09-25,0.115445141486088,"Wheat","Irrigated","Low N","3",9.5,1.09672884411784,7.78240288278759
"3944",2015-09-25,0.0684857503966397,"Wheat","Dryland","High N","4",9.5,0.650614628768077,2.7734217835473
"3945",2015-09-25,0.084893198377145,"Wheat","Irrigated","High N","1",9.5,0.806485384582877,3.23507351047963
"3946",2015-09-25,0.095100063809076,"Wheat","Dryland","Low N","2",9.5,0.903450606186222,8.05541207656087
"3947",2015-09-25,0.0903880196388034,"Wheat","Dryland","High N","1",9.5,0.858686186568632,3.67302732790939
"3948",2015-09-25,0.0748284678895029,"Wheat","Dryland","Median N","3",9.5,0.710870444950278,4.36014904140106
"3949",2015-09-25,0.062479697762728,"Wheat","Irrigated","High N","4",9.5,0.593557128745916,2.12424538523923
"3950",2015-09-25,0.0925641658931143,"Wheat","Irrigated","Median N","1",9.5,0.879359575984586,5.40207922774957
"3951",2015-09-25,0.100357049214027,"Wheat","Dryland","High N","2",9.5,0.953391967533257,5.37255033653649
"3952",2015-09-25,0.0975592707877708,"Wheat","Irrigated","High N","2",9.5,0.926813072483823,4.13450336151875
"3953",2015-09-25,0.0874957110911641,"Wheat","Irrigated","Median N","3",9.5,0.831209255366059,5.02276978709942
"3954",2015-09-25,0.0566250372828135,"Wheat","Irrigated","Median N","4",9.5,0.537937854186728,2.20886015059117
"3955",2015-09-25,0.0965396094114563,"Wheat","Irrigated","Low N","1",9.5,0.917126289408835,5.82421541531169
"3956",2015-09-25,0.113472743217099,"Wheat","Irrigated","Low N","4",9.5,1.07799106056244,8.3790548845899
"3957",2015-09-25,0.120459838293357,"Wheat","Dryland","Low N","3",9.5,1.14436846378689,8.81316313229491
"3958",2015-09-25,0.0831990155757154,"Wheat","Dryland","Median N","4",9.5,0.790390647969296,5.44708612896926
"3959",2015-09-25,0.104030034889616,"Wheat","Dryland","Low N","1",9.5,0.988285331451352,8.74160221115062
"3960",2015-09-25,0.0752085009006014,"Wheat","Dryland","Median N","1",9.5,0.714480758555713,4.40120628463559
"3961",2015-09-26,0.0727545204118591,"Wheat","Irrigated","High N","4",13.8,1.00401238168366,3.12825776692289
"3962",2015-09-26,0.10289417951192,"Wheat","Irrigated","Low N","2",13.8,1.4199396772645,9.35797054655313
"3963",2015-09-26,0.0820001704269022,"Wheat","Dryland","Median N","3",13.8,1.13160235189125,5.49175139329231
"3964",2015-09-26,0.125087781733961,"Wheat","Irrigated","Low N","3",13.8,1.72621138792866,9.50861427071625
"3965",2015-09-26,0.085111764495907,"Wheat","Irrigated","Median N","2",13.8,1.17454235004352,5.32807058959664
"3966",2015-09-26,0.102841692173612,"Wheat","Dryland","High N","1",13.8,1.41921535199585,5.09224267990523
"3967",2015-09-26,0.0956821516145592,"Wheat","Dryland","Median N","2",13.8,1.32041369228092,7.05138172981286
"3968",2015-09-26,0.134583731395255,"Wheat","Dryland","Low N","4",13.8,1.85725549325452,12.8690696412172
"3969",2015-09-26,0.110798193540685,"Wheat","Dryland","High N","2",13.8,1.52901507086145,6.90156540739794
"3970",2015-09-26,0.101556425881433,"Wheat","Dryland","Low N","2",13.8,1.40147867716378,9.45689075372464
"3971",2015-09-26,0.0958739658924628,"Wheat","Dryland","High N","3",13.8,1.32306072931599,5.02589216372559
"3972",2015-09-26,0.0974018435488374,"Wheat","Irrigated","High N","1",13.8,1.34414544097396,4.57921895145358
"3973",2015-09-26,0.12981917608868,"Wheat","Dryland","Low N","3",13.8,1.79150463002378,10.6046677623187
"3974",2015-09-26,0.10142264853903,"Wheat","Irrigated","Median N","1",13.8,1.39963254983861,6.80171177758818
"3975",2015-09-26,0.101989693358261,"Wheat","Irrigated","High N","3",13.8,1.407457768344,5.49644317958852
"3976",2015-09-26,0.0779552577406504,"Wheat","Dryland","High N","4",13.8,1.07578255682098,3.84920434036828
"3977",2015-09-26,0.0903493909068465,"Wheat","Dryland","Median N","4",13.8,1.24682159451448,6.69390772348374
"3978",2015-09-26,0.12221156112699,"Wheat","Irrigated","Low N","4",13.8,1.68651954355246,10.0655744281424
"3979",2015-09-26,0.105486670266002,"Wheat","Irrigated","Low N","1",13.8,1.45571604967083,7.27993146498252
"3980",2015-09-26,0.0647560951083573,"Wheat","Irrigated","Median N","4",13.8,0.893634112495331,3.1024942630865
"3981",2015-09-26,0.0823875917419693,"Wheat","Dryland","Median N","1",13.8,1.13694876603918,5.53815505067477
"3982",2015-09-26,0.0959973422572741,"Wheat","Irrigated","Median N","3",13.8,1.32476332315038,6.3475331102498
"3983",2015-09-26,0.11040574716685,"Wheat","Irrigated","High N","2",13.8,1.52359931090253,5.65810267242128
"3984",2015-09-26,0.111148610645927,"Wheat","Dryland","Low N","1",13.8,1.53385082691379,10.2754530380644
"3985",2015-09-27,0.142916920725896,"Wheat","Dryland","Low N","4",15.6,2.22950396332398,15.0985736045411
"3986",2015-09-27,0.108012787953791,"Wheat","Dryland","Low N","2",15.6,1.68499949207914,11.1418902458038
"3987",2015-09-27,0.0830293430609902,"Wheat","Irrigated","High N","4",15.6,1.29525775175145,4.42351551867434
"3988",2015-09-27,0.103294694383703,"Wheat","Dryland","Median N","2",15.6,1.61139723238577,8.66277896219863
"3989",2015-09-27,0.113175682834265,"Wheat","Irrigated","High N","3",15.6,1.76554065221453,7.26198383180306
"3990",2015-09-27,0.110281131184945,"Wheat","Irrigated","Median N","1",15.6,1.72038564648514,8.52209742407333
"3991",2015-09-27,0.0891718729643016,"Wheat","Dryland","Median N","3",15.6,1.3910812182431,6.88283261153542
"3992",2015-09-27,0.0728871529339011,"Wheat","Irrigated","Median N","4",15.6,1.13703958576886,4.23953384885536
"3993",2015-09-27,0.114433731120548,"Wheat","Irrigated","Low N","1",15.6,1.78516620548055,9.06509767046307
"3994",2015-09-27,0.134730421981834,"Wheat","Irrigated","Low N","3",15.6,2.10179458291661,11.6104088536329
"3995",2015-09-27,0.109592446096554,"Wheat","Irrigated","Low N","2",15.6,1.70964215910624,11.0676127056594
"3996",2015-09-27,0.115295364708421,"Wheat","Dryland","High N","1",15.6,1.79860768945137,6.8908503693566
"3997",2015-09-27,0.130950379036881,"Wheat","Irrigated","Low N","4",15.6,2.04282591297534,12.1084003411177
"3998",2015-09-27,0.10672188997501,"Wheat","Dryland","High N","3",15.6,1.66486148361016,6.69075364733575
"3999",2015-09-27,0.0930886797778444,"Wheat","Irrigated","Median N","2",15.6,1.45218340453437,6.78025399413101
"4000",2015-09-27,0.10991048872053,"Wheat","Irrigated","High N","1",15.6,1.71460362404027,6.29382257549385
"4001",2015-09-27,0.121239337867342,"Wheat","Dryland","High N","2",15.6,1.89133367073054,8.79289907812847
"4002",2015-09-27,0.123252223545929,"Wheat","Irrigated","High N","2",15.6,1.92273468731649,7.58083735973777
"4003",2015-09-27,0.139178513884003,"Wheat","Dryland","Low N","3",15.6,2.17118481659045,12.7758525789091
"4004",2015-09-27,0.0974997662379775,"Wheat","Dryland","Median N","4",15.6,1.52099635331245,8.21490407679619
"4005",2015-09-27,0.0874247650846612,"Wheat","Dryland","High N","4",15.6,1.36382633532071,5.21303067568899
"4006",2015-09-27,0.0895666825833371,"Wheat","Dryland","Median N","1",15.6,1.39724024830006,6.93539529897483
"4007",2015-09-27,0.118267186402238,"Wheat","Dryland","Low N","1",15.6,1.84496810787491,12.1204211459393
"4008",2015-09-27,0.104498973423384,"Wheat","Irrigated","Median N","3",15.6,1.63018398540479,7.97771709565459
"4009",2015-09-28,0.151250110056537,"Wheat","Dryland","Low N","4",20.6,3.11575226716466,18.2143258717058
"4010",2015-09-28,0.0933041657101212,"Wheat","Irrigated","High N","4",20.6,1.9220658136285,6.34558133230283
"4011",2015-09-28,0.116290712681188,"Wheat","Irrigated","Low N","2",20.6,2.39558868123247,13.4632013868918
"4012",2015-09-28,0.123380791975093,"Wheat","Irrigated","Low N","1",20.6,2.54164431468692,11.60674198515
"4013",2015-09-28,0.101065595059782,"Wheat","Irrigated","Median N","2",20.6,2.08195125823151,8.86220525236252
"4014",2015-09-28,0.122419133892222,"Wheat","Irrigated","High N","1",20.6,2.52183415817977,8.81565673367362
"4015",2015-09-28,0.114469150026148,"Wheat","Dryland","Low N","2",20.6,2.35806449053865,13.4999547363424
"4016",2015-09-28,0.119139613830861,"Wheat","Irrigated","Median N","1",20.6,2.45427604491574,10.9763734689891
"4017",2015-09-28,0.148537851679326,"Wheat","Dryland","Low N","3",20.6,3.05987974459412,15.8357323235033
"4018",2015-09-28,0.104650141569109,"Wheat","Dryland","Median N","4",20.6,2.15579291632365,10.3706969931198
"4019",2015-09-28,0.0810182107594449,"Wheat","Irrigated","Median N","4",20.6,1.66897514164457,5.90850899049993
"4020",2015-09-28,0.0967457734247049,"Wheat","Dryland","Median N","1",20.6,1.99296293254892,8.92835823152375
"4021",2015-09-28,0.0963435755017009,"Wheat","Dryland","Median N","3",20.6,1.98467765533504,8.86751026687046
"4022",2015-09-28,0.131680482194,"Wheat","Dryland","High N","2",20.6,2.7126179331964,11.5055170113249
"4023",2015-09-28,0.12774903724323,"Wheat","Dryland","High N","1",20.6,2.63163016721054,9.52248053656714
"4024",2015-09-28,0.117569814057557,"Wheat","Dryland","High N","3",20.6,2.42193816958567,9.11269181692142
"4025",2015-09-28,0.0968942724286719,"Wheat","Dryland","High N","4",20.6,1.99602201203064,7.20905268771963
"4026",2015-09-28,0.110907237152847,"Wheat","Dryland","Median N","2",20.6,2.28468908534865,10.9474680475473
"4027",2015-09-28,0.124361672310268,"Wheat","Irrigated","High N","3",20.6,2.56185044959152,9.82383428139458
"4028",2015-09-28,0.12538576215855,"Wheat","Dryland","Low N","1",20.6,2.58294670046613,14.7033678464055
"4029",2015-09-28,0.139689196946772,"Wheat","Irrigated","Low N","4",20.6,2.8775974571035,14.9859977982212
"4030",2015-09-28,0.113000604589494,"Wheat","Irrigated","Median N","3",20.6,2.32781245454358,10.3055295501982
"4031",2015-09-28,0.136098699925008,"Wheat","Irrigated","High N","2",20.6,2.80363321845517,10.3844705781929
"4032",2015-09-28,0.144373062229706,"Wheat","Irrigated","Low N","3",20.6,2.97408508193194,14.5844939355648
"4033",2015-09-29,0.109042510341719,"Wheat","Irrigated","Median N","2",19.6,2.13723320269769,10.9994384550602
"4034",2015-09-29,0.122988979265822,"Wheat","Irrigated","Low N","2",19.6,2.41058399361011,15.873785380502
"4035",2015-09-29,0.157897189474649,"Wheat","Dryland","Low N","3",19.6,3.09478491370312,18.9305172372064
"4036",2015-09-29,0.132327852829639,"Wheat","Irrigated","Low N","1",19.6,2.59362591546092,14.2003679006109
"4037",2015-09-29,0.134927779063915,"Wheat","Irrigated","High N","1",19.6,2.64458446965273,11.4602412033264
"4038",2015-09-29,0.103578988359252,"Wheat","Irrigated","High N","4",19.6,2.03014817184134,8.37572950414417
"4039",2015-09-29,0.127998096476776,"Wheat","Irrigated","Median N","1",19.6,2.50876269094481,13.4851361599339
"4040",2015-09-29,0.135547661786271,"Wheat","Irrigated","High N","3",19.6,2.65673417101091,12.4805684524055
"4041",2015-09-29,0.140202709778039,"Wheat","Dryland","High N","1",19.6,2.74797311164956,12.2704536482167
"4042",2015-09-29,0.0891492685849887,"Wheat","Irrigated","Median N","4",19.6,1.74732566426578,7.6558346547657
"4043",2015-09-29,0.118519779921991,"Wheat","Dryland","Median N","2",19.6,2.32298768647102,13.2704557340183
"4044",2015-09-29,0.120925512098505,"Wheat","Dryland","Low N","2",19.6,2.3701400371307,15.8700947734731
"4045",2015-09-29,0.128417738140104,"Wheat","Dryland","High N","3",19.6,2.51698766754604,11.6296794844675
"4046",2015-09-29,0.148945176304087,"Wheat","Irrigated","High N","2",19.6,2.91932545556011,13.303796033753
"4047",2015-09-29,0.103924864266073,"Wheat","Dryland","Median N","1",19.6,2.03692733961503,10.9652855711388
"4048",2015-09-29,0.154015702477579,"Wheat","Irrigated","Low N","3",19.6,3.01870776856055,17.6032017041254
"4049",2015-09-29,0.11180051690024,"Wheat","Dryland","Median N","4",19.6,2.1912901312447,12.5619871243645
"4050",2015-09-29,0.106363779772683,"Wheat","Dryland","High N","4",19.6,2.08473008354459,9.29378277126422
"4051",2015-09-29,0.121502235755604,"Wheat","Irrigated","Median N","3",19.6,2.38144382080984,12.686973371008
"4052",2015-09-29,0.148428014856664,"Wheat","Irrigated","Low N","4",19.6,2.90918909119061,17.8951868894118
"4053",2015-09-29,0.142121626520658,"Wheat","Dryland","High N","2",19.6,2.7855838798049,14.2911008911298
